"Hostname","CreationTime","Job Name","FileSize(GB)","Full/Inc","Job Type","FileName","IsAvailable","FilePath","RepoName","RepoID"
"ATLPOstgreSQL","6/13/2020 10:03:51 PM","VMWare - Cloudian Immutable","11.7087","Full","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-13T220622_80F9.vbk","False","ATLPOstgreSQL.vm-80402D2020-06-13T220622_80F9.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/14/2020 10:21:44 PM","VMWare - Cloudian Immutable","0.1598","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-14T222046_1D35.vib","False","ATLPOstgreSQL.vm-80402D2020-06-14T222046_1D35.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/15/2020 10:06:09 PM","VMWare - Cloudian Immutable","0.1596","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-15T220046_25A8.vib","False","ATLPOstgreSQL.vm-80402D2020-06-15T220046_25A8.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/16/2020 10:18:03 PM","VMWare - Cloudian Immutable","1.8148","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-16T221707_1DDB.vib","False","ATLPOstgreSQL.vm-80402D2020-06-16T221707_1DDB.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/17/2020 10:02:16 PM","VMWare - Cloudian Immutable","0.1637","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-17T220042_AE00.vib","False","ATLPOstgreSQL.vm-80402D2020-06-17T220042_AE00.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/18/2020 10:03:34 PM","VMWare - Cloudian Immutable","0.1676","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-18T220032_6015.vib","False","ATLPOstgreSQL.vm-80402D2020-06-18T220032_6015.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/19/2020 10:03:21 PM","VMWare - Cloudian Immutable","0.2522","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-19T220033_3B97.vib","False","ATLPOstgreSQL.vm-80402D2020-06-19T220033_3B97.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/20/2020 10:03:36 PM","VMWare - Cloudian Immutable","11.694","Full","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-20T220748_D862.vbk","False","ATLPOstgreSQL.vm-80402D2020-06-20T220748_D862.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/21/2020 10:06:06 PM","VMWare - Cloudian Immutable","0.1573","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-21T220029_E768.vib","False","ATLPOstgreSQL.vm-80402D2020-06-21T220029_E768.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/22/2020 10:02:59 PM","VMWare - Cloudian Immutable","0.1643","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-22T220032_08CA.vib","False","ATLPOstgreSQL.vm-80402D2020-06-22T220032_08CA.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/23/2020 10:17:59 PM","VMWare - Cloudian Immutable","1.8139","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-23T221703_8B2B.vib","False","ATLPOstgreSQL.vm-80402D2020-06-23T221703_8B2B.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/24/2020 10:03:13 PM","VMWare - Cloudian Immutable","0.1708","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-24T220038_F9C4.vib","False","ATLlinuxDBs.vm-80402D2020-06-24T220038_F9C4.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/6/2020 10:44:14 PM","VMware - Immutable/Immediate Move","6.5104","Full","VMware Backup","ATLWIKI01.vm-77274D2020-06-06T224524_B1E5.vbk","False","ATLWIKI01.vm-77274D2020-06-06T224524_B1E5.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/7/2020 10:16:01 PM","VMware - Immutable/Immediate Move","0.2679","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-07T221505_3D89.vib","False","ATLWIKI01.vm-77274D2020-06-07T221505_3D89.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/8/2020 10:16:07 PM","VMware - Immutable/Immediate Move","0.3836","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-08T221510_B9A5.vib","False","ATLWIKI01.vm-77274D2020-06-08T221510_B9A5.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/9/2020 10:15:55 PM","VMware - Immutable/Immediate Move","0.2731","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-09T221459_D6DA.vib","False","ATLWIKI01.vm-77274D2020-06-09T221459_D6DA.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/10/2020 10:15:38 PM","VMware - Immutable/Immediate Move","0.113","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-10T221441_EEEB.vib","False","ATLWIKI01.vm-77274D2020-06-10T221441_EEEB.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/11/2020 10:29:49 PM","VMware - Immutable/Immediate Move","0.2768","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-11T222853_9832.vib","False","ATLWIKI01.vm-77274D2020-06-11T222853_9832.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/12/2020 10:16:05 PM","VMware - Immutable/Immediate Move","0.1116","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-12T221508_429C.vib","False","ATLWIKI01.vm-77274D2020-06-12T221508_429C.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/13/2020 10:29:40 PM","VMware - Immutable/Immediate Move","6.5228","Full","VMware Backup","ATLWIKI01.vm-77274D2020-06-13T223055_3A51.vbk","False","ATLWIKI01.vm-77274D2020-06-13T223055_3A51.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/14/2020 10:15:45 PM","VMware - Immutable/Immediate Move","0.1047","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-14T221450_598F.vib","False","ATLWIKI01.vm-77274D2020-06-14T221450_598F.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/15/2020 10:16:22 PM","VMware - Immutable/Immediate Move","0.2747","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-15T221526_069B.vib","False","ATLWIKI01.vm-77274D2020-06-15T221526_069B.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/16/2020 10:15:33 PM","VMware - Immutable/Immediate Move","0.1122","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-16T221439_7005.vib","False","ATLWIKI01.vm-77274D2020-06-16T221439_7005.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/17/2020 10:44:36 PM","VMware - Immutable/Immediate Move","0.545","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-17T224340_E30F.vib","False","ATLWIKI01.vm-77274D2020-06-17T224340_E30F.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/18/2020 10:29:46 PM","VMware - Immutable/Immediate Move","0.1254","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-18T222849_63FF.vib","False","ATLWIKI01.vm-77274D2020-06-18T222849_63FF.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/19/2020 10:16:03 PM","VMware - Immutable/Immediate Move","0.2984","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-19T221507_E527.vib","False","ATLWIKI01.vm-77274D2020-06-19T221507_E527.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/20/2020 10:44:15 PM","VMware - Immutable/Immediate Move","6.5207","Full","VMware Backup","ATLWIKI01.vm-77274D2020-06-20T224525_0AA1.vbk","False","ATLWIKI01.vm-77274D2020-06-20T224525_0AA1.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/21/2020 10:15:30 PM","VMware - Immutable/Immediate Move","0.2722","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-21T221433_B029.vib","False","ATLWIKI01.vm-77274D2020-06-21T221433_B029.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/22/2020 10:44:11 PM","VMware - Immutable/Immediate Move","0.1188","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-22T224314_FE6D.vib","False","ATLWIKI01.vm-77274D2020-06-22T224314_FE6D.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","6/23/2020 10:44:53 PM","VMware - Immutable/Immediate Move","0.4324","Increment","VMware Backup","ATLWIKI01.vm-77274D2020-06-23T224357_F790.vib","False","ATLWIKI01.vm-77274D2020-06-23T224357_F790.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-WinAgent","5/14/2019 2:05:11 PM","VMware - Win/Linux -> Azure Blob","8.1665","Full","VMware Backup","ATLISEEAST-WinAgent.vm-416D2019-05-14T140359_98D7.vbk","False","ATLISEEAST-WinAgent.vm-416D2019-05-14T140359_98D7.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-LinuxAgent","5/14/2019 2:05:11 PM","VMware - Win/Linux -> Azure Blob","0.8267","Full","VMware Backup","ATLISEEAST-LinuxAgent.vm-424D2019-05-14T140359_187F.vbk","False","ATLISEEAST-LinuxAgent.vm-424D2019-05-14T140359_187F.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-LinuxAgent","5/14/2019 2:30:13 PM","VMware - Win/Linux -> Azure Blob","0.0241","Increment","VMware Backup","ATLISEEAST-LinuxAgent.vm-424D2019-05-14T142918_8532.vib","False","ATLISEEAST-LinuxAgent.vm-424D2019-05-14T142918_8532.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-WinAgent","5/14/2019 2:30:13 PM","VMware - Win/Linux -> Azure Blob","0.043","Increment","VMware Backup","ATLISEEAST-WinAgent.vm-416D2019-05-14T142918_CDDA.vib","False","ATLISEEAST-WinAgent.vm-416D2019-05-14T142918_CDDA.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-LinuxAgent","5/17/2019 9:02:06 AM","VMware - Win/Linux -> Azure Blob","0.8266","Full","VMware Backup","ATLISEEAST-LinuxAgent.vm-424D2019-05-17T090057_B720.vbk","False","ATLISEEAST-LinuxAgent.vm-424D2019-05-17T090057_B720.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-WinAgent","5/17/2019 9:02:06 AM","VMware - Win/Linux -> Azure Blob","8.1281","Full","VMware Backup","ATLISEEAST-WinAgent.vm-416D2019-05-17T090057_2CCE.vbk","False","ATLISEEAST-WinAgent.vm-416D2019-05-17T090057_2CCE.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-LinuxAgent","2/7/2020 1:17:42 PM","VMware - Win/Linux -> Azure Blob","0.2752","Increment","VMware Backup","ATLISEEAST-LinuxAgent.vm-424D2020-02-07T131647_AD21.vib","False","ATLISEEAST-LinuxAgent.vm-424D2020-02-07T131647_AD21.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-WinAgent","2/10/2020 4:21:04 PM","VMware - Win/Linux -> Azure Blob","4.0491","Increment","VMware Backup","ATLISEEAST-WinAgent.vm-416D2020-02-10T162000_3912.vib","False","ATLISEEAST-WinAgent.vm-416D2020-02-10T162000_3912.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-LinuxAgent","2/10/2020 4:20:56 PM","VMware - Win/Linux -> Azure Blob","0.0514","Increment","VMware Backup","ATLISEEAST-LinuxAgent.vm-424D2020-02-10T162000_BB14.vib","False","ATLISEEAST-LinuxAgent.vm-424D2020-02-10T162000_BB14.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-LinuxAgent","3/17/2020 4:54:41 PM","VMware - Win/Linux -> Azure Blob","0.0609","Increment","VMware Backup","ATLISEEAST-LinuxAgent.vm-424D2020-03-17T165342_8C8B.vib","False","ATLISEEAST-LinuxAgent.vm-424D2020-03-17T165342_8C8B.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEEAST-WinAgent","3/17/2020 4:54:49 PM","VMware - Win/Linux -> Azure Blob","1.6345","Increment","VMware Backup","ATLISEEAST-WinAgent.vm-416D2020-03-17T165342_4EA5.vib","False","ATLISEEAST-WinAgent.vm-416D2020-03-17T165342_4EA5.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"Windows 2016","4/28/2020 5:07:49 PM","Nutanix Backup Job - Windows 2016","5.559","Syntethic","Nutanix Backup","Windows 2016 Backup_2020-04-28T170809.vbk","True","/home/admin/ATLOSECANTRAL/backups/Windows 2016 Backup/Windows 2016 Backup_2020-04-28T170809.vbk","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Windows 2016","5/5/2020 11:35:53 AM","Nutanix Backup Job - Windows 2016","0.0166","Increment","Nutanix Backup","Nutanix Backup Job - Windows 2016_2020-05-05T153611.vib","True","/home/admin/ATLOSECANTRAL/backups/Windows 2016 Backup/Nutanix Backup Job - Windows 2016_2020-05-05T153611.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"ATLOSELATAM-WinAgent","10/26/2019 6:01:36 PM","VMware - Win/Linux - AM","6.8979","Full","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-10-26T180237_A420.vbk","False","ATLOSELATAM-WinAgent.vm-421D2019-10-26T180237_A420.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","10/27/2019 6:01:32 PM","VMware - Win/Linux - AM","0.3293","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-10-27T180021_5C64.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-10-27T180021_5C64.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","10/28/2019 6:01:57 PM","VMware - Win/Linux - AM","0.1473","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-10-28T180040_4D52.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-10-28T180040_4D52.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","10/29/2019 6:01:51 PM","VMware - Win/Linux - AM","0.3311","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-10-29T180034_68CD.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-10-29T180034_68CD.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","10/30/2019 6:01:48 PM","VMware - Win/Linux - AM","0.1507","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-10-30T180032_5B4A.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-10-30T180032_5B4A.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","10/31/2019 6:01:54 PM","VMware - Win/Linux - AM","0.3385","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-10-31T180042_6D97.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-10-31T180042_6D97.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/1/2019 6:01:46 PM","VMware - Win/Linux - AM","0.1466","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-01T180033_DB44.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-01T180033_DB44.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/2/2019 6:01:56 PM","VMware - Win/Linux - AM","6.9421","Full","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-02T180303_6308.vbk","False","ATLOSELATAM-WinAgent.vm-421D2019-11-02T180303_6308.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/3/2019 6:01:39 PM","VMware - Win/Linux - AM","0.1511","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-03T180023_DCED.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-03T180023_DCED.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/4/2019 6:01:45 PM","VMware - Win/Linux - AM","0.3403","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-04T180027_28D3.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-04T180027_28D3.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/5/2019 6:01:57 PM","VMware - Win/Linux - AM","0.1528","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-05T180039_C532.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-05T180039_C532.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/6/2019 6:01:49 PM","VMware - Win/Linux - AM","0.3842","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-06T180039_AD7F.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-06T180039_AD7F.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/7/2019 6:01:50 PM","VMware - Win/Linux - AM","0.2241","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-07T180034_C35D.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-07T180034_C35D.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/8/2019 6:01:40 PM","VMware - Win/Linux - AM","0.3733","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-08T180023_15FD.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-08T180023_15FD.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/9/2019 6:01:58 PM","VMware - Win/Linux - AM","6.9666","Full","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-09T180311_54DA.vbk","False","ATLOSELATAM-WinAgent.vm-421D2019-11-09T180311_54DA.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","11/10/2019 6:01:41 PM","VMware - Win/Linux - AM","0.3365","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2019-11-10T180026_699B.vib","False","ATLOSELATAM-WinAgent.vm-421D2019-11-10T180026_699B.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","2/6/2020 4:58:40 PM","VMware - ATLWiki","6.475","Full","VMware Backup","ATLWIKI01.vm-11056D2020-02-06T165733_BA9A.vbk","False","ATLWIKI01.vm-11056D2020-02-06T165733_BA9A.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","2/6/2020 10:01:22 PM","VMware - ATLWiki","0.2928","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-02-06T220022_D6E9.vib","False","ATLWIKI01.vm-11056D2020-02-06T220022_D6E9.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","2/7/2020 10:01:29 PM","VMware - ATLWiki","0.1062","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-02-07T220030_0836.vib","False","ATLWIKI01.vm-11056D2020-02-07T220030_0836.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","2/8/2020 10:01:32 PM","VMware - ATLWiki","6.5983","Full","VMware Backup","ATLWIKI01.vm-11056D2020-02-08T220241_36CC.vbk","False","ATLWIKI01.vm-11056D2020-02-08T220241_36CC.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","2/9/2020 10:01:34 PM","VMware - ATLWiki","0.1063","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-02-09T220035_69C2.vib","False","ATLWIKI01.vm-11056D2020-02-09T220035_69C2.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","2/10/2020 10:01:26 PM","VMware - ATLWiki","0.3265","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-02-10T220027_6133.vib","False","ATLWIKI01.vm-11056D2020-02-10T220027_6133.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/13/2020 10:31:37 PM","VMware - Win/Linux -> Azure Blob","0.833","Full","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-13T223315_D49B.vbk","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-13T223315_D49B.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","6/13/2020 10:31:37 PM","VMware - Win/Linux -> Azure Blob","6.9581","Full","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2020-06-13T223315_FC95.vbk","False","ATLOSELATAM-WinAgent.vm-421D2020-06-13T223315_FC95.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","6/14/2020 10:31:24 PM","VMware - Win/Linux -> Azure Blob","0.726","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2020-06-14T223028_3CE5.vib","False","ATLOSELATAM-WinAgent.vm-421D2020-06-14T223028_3CE5.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/14/2020 10:31:24 PM","VMware - Win/Linux -> Azure Blob","0.1454","Increment","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-14T223028_6C65.vib","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-14T223028_6C65.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/15/2020 10:31:30 PM","VMware - Win/Linux -> Azure Blob","0.0404","Increment","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-15T223034_D579.vib","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-15T223034_D579.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","6/15/2020 10:31:29 PM","VMware - Win/Linux -> Azure Blob","0.2108","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2020-06-15T223034_A5C3.vib","False","ATLOSELATAM-WinAgent.vm-421D2020-06-15T223034_A5C3.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","6/16/2020 10:31:27 PM","VMware - Win/Linux -> Azure Blob","0.3628","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2020-06-16T223032_58E2.vib","False","ATLOSELATAM-WinAgent.vm-421D2020-06-16T223032_58E2.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/16/2020 10:31:27 PM","VMware - Win/Linux -> Azure Blob","0.044","Increment","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-16T223032_BB68.vib","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-16T223032_BB68.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/17/2020 10:31:23 PM","VMware - Win/Linux -> Azure Blob","0.0444","Increment","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-17T223028_30AF.vib","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-17T223028_30AF.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","6/17/2020 10:31:23 PM","VMware - Win/Linux -> Azure Blob","0.1977","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2020-06-17T223028_30AF.vib","False","ATLOSELATAM-WinAgent.vm-421D2020-06-17T223028_30AF.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/18/2020 10:31:24 PM","VMware - Win/Linux -> Azure Blob","0.0438","Increment","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-18T223029_EEB7.vib","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-18T223029_EEB7.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","6/18/2020 10:31:25 PM","VMware - Win/Linux -> Azure Blob","0.3955","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2020-06-18T223029_DB4E.vib","False","ATLOSELATAM-WinAgent.vm-421D2020-06-18T223029_DB4E.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/19/2020 10:31:24 PM","VMware - Win/Linux -> Azure Blob","0.0441","Increment","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-19T223028_5C9F.vib","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-19T223028_5C9F.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-WinAgent","6/19/2020 10:31:24 PM","VMware - Win/Linux -> Azure Blob","0.196","Increment","VMware Backup","ATLOSELATAM-WinAgent.vm-421D2020-06-19T223028_BBC2.vib","False","ATLOSELATAM-WinAgent.vm-421D2020-06-19T223028_BBC2.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLOSELATAM-LinuxAgent","6/20/2020 10:31:18 PM","VMware - Win/Linux -> Azure Blob","0.8394","Full","VMware Backup","ATLOSELATAM-LinuxAgent.vm-429D2020-06-20T223255_D45C.vbk","False","ATLOSELATAM-LinuxAgent.vm-429D2020-06-20T223255_D45C.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
